Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,User ID,Device Model,Operating System,App Usage Time (min/day),Screen On Time (hours/day),Battery Drain (mAh/day),Number of Apps Installed,Data Usage (MB/day),Age,Gender,User Behavior Class,Income,Poverty,Unemployment,Employed,creditworthiness_score
8709,0,0.077489604,65,0,72,,6,0,0,0,0,370,iPhone 12,iOS,165,2.4,816,35,503,34,Male,2,34719,26.9,12.4,37469,1
145515,0,0.160391676,50,0,534,,2,0,0,0,0,54,Xiaomi Mi 11,Android,97,2.2,1101,38,375,53,Male,2,29113,17.1,5,2937,1
126555,0,0.017813715,61,0,0.453812907,13650,19,0,2,0,0,690,Samsung Galaxy S21,Android,541,9.5,2424,98,1550,32,Male,5,55769,9.6,1.3,1786,1
129227,0,0.080709576,63,0,0.406533852,13100,7,0,1,0,0,419,Xiaomi Mi 11,Android,202,4.9,1549,43,964,27,Female,3,89134,8.3,4.5,92575,1
132313,0,0.145949847,39,0,0.086152308,6000,10,0,0,0,2,507,Xiaomi Mi 11,Android,238,5.1,1408,45,941,27,Male,3,36519,27.4,12.4,60115,1
110400,0,0.020962124,55,0,0.293927364,6800,16,0,2,0,0,341,iPhone 12,iOS,75,1,435,13,223,43,Male,1,15674,50.1,12.2,6895,1
61606,0,0.147373477,33,0,0.963926174,2383,7,0,2,0,2,127,iPhone 12,iOS,332,7.4,2149,68,1321,20,Female,4,44127,15.1,5.4,7317,0
74789,0,0.018497943,70,0,0.262144054,1193,12,0,1,0,0,409,Samsung Galaxy S21,Android,357,7.8,2289,74,1242,22,Female,4,38970,21.5,11.5,8307,0
89481,0,0.977209116,38,0,0.397990389,4577,6,0,2,0,0,367,Xiaomi Mi 11,Android,516,11.6,2464,82,1767,29,Female,5,40125,14.6,4.4,2344,1
108974,0,0.720139115,73,0,0.292101128,7000,3,0,1,0,1,271,Xiaomi Mi 11,Android,426,6.5,1969,78,1266,53,Female,4,40748,18.6,7.4,20953,1
119351,0,0,57,0,0.384087987,7000,11,0,1,0,0,644,OnePlus 9,Android,105,3.3,723,35,566,46,Male,2,48011,12.4,7.7,35636,1
63014,0,0.023033134,39,0,0.201438849,1250,19,0,0,0,0,605,OnePlus 9,Android,182,5.3,1278,42,885,54,Female,3,47668,9.9,6.2,5214,1
134365,0,0.515748113,44,0,0.819416832,3017,8,0,2,0,4,379,Samsung Galaxy S21,Android,525,10.8,2445,99,1623,57,Male,5,40888,19,6.8,11029,0
135803,0,0.229084335,47,0,0.476668074,9471,10,0,2,0,3,73,Google Pixel 5,Android,457,6.3,2347,66,1082,22,Male,4,46140,17.6,7.5,180430,1
22664,0,0.239200008,53,0,0.498850115,10000,20,0,2,0,1,248,Google Pixel 5,Android,314,6.2,2205,63,1066,19,Male,4,35391,20.6,9.5,8940,1
143872,0,0.269465391,58,0,0.461380725,4388,8,0,0,0,0,43,Samsung Galaxy S21,Android,120,2.1,720,39,392,43,Male,2,52821,11.4,6.5,37483,1
27697,0,0.015588614,53,0,0.00579884,5000,8,0,0,0,0,377,iPhone 12,iOS,65,1.7,490,17,122,51,Female,1,28869,30.1,11.3,10730,1
75385,0,0.109342966,63,1,233,,8,0,0,0,,41,Xiaomi Mi 11,Android,240,4.7,1464,52,708,56,Female,3,97144,5.2,5.5,64619,1
119378,0,0.373828271,41,0,0.404599233,6000,4,0,2,0,0,170,Google Pixel 5,Android,587,11.8,2431,90,1894,47,Male,5,47398,13.2,5.7,11152,1
107401,0,0.436060966,43,0,0.091058785,6072,7,0,1,0,3,212,Samsung Galaxy S21,Android,481,10.9,2752,86,2017,18,Male,5,36897,18.3,6.2,11454,1
117791,0,0.018161821,72,0,0.087592993,4166,9,0,0,0,1,493,Xiaomi Mi 11,Android,87,1.5,594,19,198,36,Female,1,60454,8.2,4.6,16257,1
65972,0,0.063774943,37,0,0.505928854,7083,8,0,2,0,2,680,iPhone 12,iOS,33,1.8,334,16,113,36,Female,1,41029,17.3,10.5,3376,1
149329,0,0.027702526,60,0,0.272576742,7850,8,0,2,0,1,39,OnePlus 9,Android,473,6.4,2312,74,1400,40,Male,4,37942,20.4,9.2,15991,1
55429,0,0.032443081,87,0,0.00372315,10474,9,0,0,0,0,369,OnePlus 9,Android,102,3.9,747,36,408,49,Female,2,37475,15.3,6.5,4767,1
122211,0,0.006286177,40,0,0.001661743,5415,3,0,0,0,0,151,iPhone 12,iOS,523,9.4,2583,92,1539,21,Male,5,66845,7.4,1.8,1721,1
116878,0,0.903238705,61,0,0.676076217,4250,7,0,1,0,0,111,OnePlus 9,Android,95,3.8,718,26,459,41,Female,2,38625,14.9,1.1,440,1
121118,0,0.421840238,46,1,0.186414512,5181,8,0,0,0,2,480,Samsung Galaxy S21,Android,189,4.8,1681,59,795,57,Male,3,50404,7.9,1.7,4641,1
132219,0,0.033030127,38,0,3183,,6,0,1,0,,436,Xiaomi Mi 11,Android,105,3.4,798,21,467,34,Female,2,44028,19,10.8,87699,1
109126,0,0.670534986,49,0,0.367733333,3749,13,0,1,0,3,47,OnePlus 9,Android,558,8.4,2447,97,1594,22,Female,5,35980,20.6,6.8,653,0
132847,0,0.931678054,42,0,0.189576349,3280,4,0,0,0,0,575,Xiaomi Mi 11,Android,519,10.9,2571,93,2163,47,Female,5,39231,17.4,3,1358,0
99288,0,0.604470019,31,1,0.542161339,3284,9,0,1,0,2,366,OnePlus 9,Android,382,7.2,1965,67,1341,22,Male,4,40239,23.5,12.6,24232,0
55118,0,0.021021931,39,0,0.450059988,6667,6,0,1,0,3,69,iPhone 12,iOS,516,10.2,2932,98,1547,31,Male,5,14797,51,6.8,8803,1
32183,0,0.105250413,61,0,1599,,6,0,2,0,1,299,iPhone 12,iOS,264,5.2,1641,44,778,44,Male,3,45230,17.5,9.5,2101,1
132503,0,0.14881565,78,0,0.186468922,6000,18,0,1,0,0,296,OnePlus 9,Android,65,1.8,481,18,130,41,Male,1,42181,19.3,7.4,9359,1
137503,0,0.233558247,67,0,0.083826176,11666,4,0,2,0,0,203,Xiaomi Mi 11,Android,88,1.3,327,11,262,22,Male,1,49681,13.3,4.9,6963,1
132614,0,0.862520721,50,0,0.113344239,17115,6,0,1,0,3,61,Xiaomi Mi 11,Android,522,11.9,2798,85,1663,28,Female,5,32714,26.8,13.3,5282,0
52568,0,1.004383067,54,0,0.681232635,7917,14,0,1,0,2,314,Xiaomi Mi 11,Android,130,3,820,21,308,49,Female,2,41130,18.6,8.3,37501,1
37347,0,0.9999999,28,0,0.20326766,2080,2,0,0,0,1,161,Samsung Galaxy S21,Android,64,1.6,540,19,262,35,Female,1,39743,22.6,5.2,1345,1
80312,0,0.979925315,70,0,1.25512979,4044,10,0,2,0,0,331,Google Pixel 5,Android,233,4.6,1534,49,796,21,Female,3,50774,15,7.7,57785,1
52040,0,0.464636818,39,0,762,,8,0,0,0,0,528,iPhone 12,iOS,44,1.2,466,10,131,57,Female,1,40795,16.4,8.1,18142,1
11590,0,0.149359845,39,0,0.585646001,14016,8,0,3,0,1,338,Samsung Galaxy S21,Android,30,1.3,561,15,252,34,Male,1,43138,14.7,5.9,3845,1
89193,0,0.9999999,56,0,0.013545474,4650,1,2,0,0,1,606,OnePlus 9,Android,425,6,1928,72,1150,53,Female,4,46760,12,8.6,7533,1
51134,0,0.638445788,71,1,0.44098443,5972,7,0,2,0,0,304,iPhone 12,iOS,541,11.4,2443,89,1923,34,Female,5,41537,16.5,6.6,4309,0
35200,0,0.006743041,74,0,1109,,10,0,1,0,0,503,Xiaomi Mi 11,Android,582,8.4,2664,91,2493,55,Female,5,60417,5.1,1.7,788,1
50283,0,0.471726414,47,0,3520,,9,0,2,0,2,650,Xiaomi Mi 11,Android,186,5.4,1627,58,790,31,Female,3,41912,17.1,8.7,11393,1
146568,1,0.392782474,48,0,0.019542494,6600,5,0,0,2,0,338,Samsung Galaxy S21,Android,30,1.3,561,15,252,34,Male,1,47801,16.1,5,28311,1
109099,0,0.184020193,44,0,0.867042116,4083,7,0,2,0,2,550,Samsung Galaxy S21,Android,172,4,1047,32,508,21,Female,2,63125,9.2,5,1662,1
112800,0,0.267340128,40,0,0.33435011,5900,15,0,0,0,0,639,Google Pixel 5,Android,417,6.2,2074,63,1135,35,Female,4,60572,12.9,6.6,129395,1
144011,0,0.078549385,46,0,0.412431843,4584,9,0,2,0,1,275,iPhone 12,iOS,122,2.6,639,37,568,35,Male,2,24925,30.3,14.6,2159,1
19301,0,0.243401968,55,1,1555,,9,0,1,0,1,164,iPhone 12,iOS,32,2,469,18,139,22,Male,1,55300,13,5.1,9345,1
11926,0,0.293230733,49,0,0.167462201,37500,10,0,2,0,1,443,Google Pixel 5,Android,66,1.1,505,17,218,33,Male,1,57452,14.1,7.8,141106,1
115192,0,0.177444454,56,0,0.076274818,7000,10,0,0,0,1,319,OnePlus 9,Android,408,6.6,2026,63,1076,47,Female,4,56850,11.6,5,5686,1
23539,0,0.990722606,48,0,0.859082094,1546,4,0,0,0,2,589,OnePlus 9,Android,424,7.5,1995,75,1228,36,Male,4,53274,18.6,13.7,280460,0
122265,0,0.669014527,39,0,0.62037962,1000,6,0,0,0,0,504,Google Pixel 5,Android,200,5.8,1291,50,965,52,Male,3,45064,14.6,7,13842,1
44500,0,0.055095589,61,0,0.068077649,7417,5,0,1,0,0,686,Xiaomi Mi 11,Android,412,6.6,1859,67,1393,18,Male,4,26672,33.4,12.2,4276,0
20547,0,0,76,0,941,,5,0,1,0,0,387,OnePlus 9,Android,98,2,925,32,457,28,Male,2,29931,32.3,9.7,2914,1
46710,0,0.002409856,72,0,0.458392649,7726,7,0,2,0,0,603,OnePlus 9,Android,122,3,922,32,373,43,Male,2,45166,10.3,7.2,10458,1
89236,0,0.142272545,52,0,0.246875,5439,11,0,1,0,4,691,Google Pixel 5,Android,195,5.7,1447,48,679,30,Male,3,49298,16,9.8,20232,1
97454,0,0.08618774,38,0,0.694522191,2500,9,0,1,0,2,494,OnePlus 9,Android,329,6.8,1892,69,1383,23,Male,4,78026,9.6,7.9,338959,0
95724,0,0.9999999,28,0,0.097686375,3500,1,0,0,0,0,490,Google Pixel 5,Android,586,9.3,2403,94,2332,21,Male,5,51810,10.3,6.1,9415,0
117336,0,0.170440341,74,0,0.227553119,2917,7,0,0,0,0,73,Google Pixel 5,Android,457,6.3,2347,66,1082,22,Male,4,69584,10.4,11.1,79568,0
55155,1,0.867018997,55,1,2296,,5,2,2,1,0,509,Google Pixel 5,Android,267,5.9,1740,45,791,22,Male,3,48744,13.6,10.5,10914,0
111,0,0.096737158,47,0,0.009748781,8000,2,0,0,0,2,390,Xiaomi Mi 11,Android,119,2.8,775,31,313,50,Female,2,50023,14.4,5.3,23028,1
79686,0,0.179727987,49,1,517,,9,0,0,0,0,619,OnePlus 9,Android,342,7,1826,71,1077,26,Female,4,63250,7.1,5.1,166,0
124328,0,0.791706492,42,1,0.196006041,5958,7,0,0,0,0,295,Samsung Galaxy S21,Android,580,8.5,2660,87,1795,52,Male,5,60909,11.8,6.5,36177,0
82104,0,0.145078305,58,0,0.285512617,17000,6,0,3,0,0,369,OnePlus 9,Android,102,3.9,747,36,408,49,Female,2,37617,21.3,10.1,25095,1
66807,0,0.064749945,66,0,0.14706417,5500,8,0,2,0,0,694,Xiaomi Mi 11,Android,505,8.6,2792,82,1709,31,Male,5,40497,18.5,8.5,4648,1
73763,0,0.090907666,59,0,0.91858306,7000,12,0,2,0,0,549,Google Pixel 5,Android,383,6.6,2155,74,1360,45,Male,4,31345,29.2,12.2,14446,0
45164,0,0.248231794,38,0,6.364392679,600,8,0,2,0,2,649,iPhone 12,iOS,389,6.3,2294,76,1334,53,Male,4,30701,21.8,12.2,5703,0
40612,0,0.038685082,52,0,1036,,4,0,1,0,,568,OnePlus 9,Android,86,1.7,312,16,227,32,Male,1,44993,17.7,9.4,68463,1
29892,0,0.017581565,74,0,17,,8,0,0,0,0,187,iPhone 12,iOS,402,7.8,2014,79,1088,34,Female,4,32758,33.2,14.4,11392,0
62593,1,0.869855602,48,1,0.386540161,21500,27,0,8,0,1,445,iPhone 12,iOS,555,8.8,2540,97,2402,22,Male,5,40750,9,0.8,920,0
5113,0,0.006927627,62,0,0.002666222,6000,7,0,0,0,0,570,Google Pixel 5,Android,404,6.6,2181,77,1327,18,Male,4,29654,30.5,11.7,7078,0
10680,0,0.024610402,76,0,0.999181837,4888,8,0,3,0,1,363,Xiaomi Mi 11,Android,78,1.5,341,11,259,38,Female,1,41472,16.6,8.5,7801,1
28418,0,0.036051683,47,0,0.253303965,8625,10,0,1,0,2,123,Google Pixel 5,Android,584,10,2541,99,2391,49,Female,5,47672,9.9,7,3350,1
101529,0,0,86,0,0,3250,5,0,0,0,0,188,OnePlus 9,Android,75,1.1,379,15,185,37,Male,1,50278,12.9,9.1,19731,1
64466,0,0.905478018,60,0,0.536124547,6615,8,0,1,0,0,680,iPhone 12,iOS,33,1.8,334,16,113,36,Female,1,43810,15.9,8,20523,1
139938,0,0.049547842,63,0,0.332733453,5000,12,0,2,0,2,420,iPhone 12,iOS,83,1.4,454,11,228,46,Male,1,43848,14.8,3.2,1836,1
120402,0,0.703816909,31,0,0.553445337,8213,12,0,2,0,1,626,OnePlus 9,Android,55,1.8,328,12,196,31,Female,1,32084,30.7,18,34097,1
30914,0,0.009502251,67,0,0.06231856,5166,3,0,0,0,0,252,OnePlus 9,Android,441,7.9,2332,78,1477,23,Female,4,18016,50.3,21.7,9804,0
79707,0,0,23,1,0.139643861,3200,5,0,0,1,1,619,OnePlus 9,Android,342,7,1826,71,1077,26,Female,4,36681,17.7,3.9,1411,0
108014,0,0.9999999,27,0,0,3816,1,0,0,0,0,549,Google Pixel 5,Android,383,6.6,2155,74,1360,45,Male,4,45367,11.5,5.7,4126,0
26460,0,0.518354872,32,1,0.482007576,3167,10,0,0,0,0,335,Samsung Galaxy S21,Android,37,1.5,375,18,246,46,Female,1,37170,23.1,12.7,16127,0
3157,0,0.86155976,59,0,0.116463737,5666,4,0,0,0,1,92,Google Pixel 5,Android,291,4.1,1474,46,827,32,Female,3,39830,17.6,9.4,5126,1
124756,0,0.103167394,54,0,0.20679743,11827,18,0,1,0,2,530,Google Pixel 5,Android,228,4.8,1639,47,796,42,Female,3,44451,18.9,6.3,14583,1
103375,1,0.053130071,78,0,0.066343042,617,3,0,0,0,0,63,Xiaomi Mi 11,Android,79,1.9,493,14,128,55,Male,1,37649,20.6,10.1,24619,0
104660,0,0.038607377,39,0,1861,,5,0,1,0,0,662,Xiaomi Mi 11,Android,138,3.1,947,29,545,48,Male,2,44938,10.4,4.1,1174,1
133581,0,0,37,0,0.312745448,2800,3,0,0,0,1,512,Samsung Galaxy S21,Android,567,10.8,2911,89,1682,39,Male,5,53555,13.6,8.3,33636,0
109153,0,0.9999999,58,0,0.337730871,1894,4,0,0,0,0,139,Samsung Galaxy S21,Android,497,9.7,2876,94,2076,18,Male,5,51613,15.1,7.2,36371,0
12961,0,0.195088554,49,0,3033,,24,0,2,0,0,698,Google Pixel 5,Android,99,3.1,942,22,457,50,Female,2,58278,9.8,7.6,82634,1
122645,0,0,67,0,0.010143457,6900,7,0,0,0,0,185,Xiaomi Mi 11,Android,597,10.4,2984,91,1564,34,Female,5,37851,19.7,8.5,5039,1
71988,0,0.738791606,56,0,0.540807914,3638,6,0,2,0,0,205,OnePlus 9,Android,100,3.3,961,21,433,25,Male,2,49743,17.7,9.5,301318,1
27652,0,0.2342448,31,0,0.173132798,5850,14,0,0,0,1,214,Xiaomi Mi 11,Android,41,1.1,588,10,246,22,Male,1,41525,20.5,12.1,4547,1
33009,0,0.790895535,33,0,0.144106622,2400,6,0,0,0,0,256,OnePlus 9,Android,397,7,2352,77,1101,46,Female,4,30246,27.3,14.1,7780,0
111218,0,0.957034766,44,0,0.426218709,6071,4,0,2,0,4,135,Xiaomi Mi 11,Android,83,1.6,303,19,285,51,Male,1,29736,28.1,8.3,4360,1
48001,0,0.079130809,58,0,1285,,16,0,1,0,0,573,OnePlus 9,Android,211,5.9,1757,42,864,56,Female,3,43479,17.4,11.5,7683,1
141960,0,0.071463534,49,0,1651,,13,0,1,0,0,88,Samsung Galaxy S21,Android,34,1.5,345,11,276,44,Male,1,43310,12.8,6.9,24442,1
112961,0,0.27591279,54,0,0.324771441,6890,10,0,1,0,1,207,Google Pixel 5,Android,78,1.7,455,15,207,37,Female,1,56349,8.5,2.6,3369,1
5099,0,1.068965517,33,0,1.508305648,300,3,0,0,0,0,129,Xiaomi Mi 11,Android,125,2.5,678,34,465,31,Male,2,51820,14.3,6.9,7624,1
144113,0,0.367887243,65,0,0.404555315,3687,11,0,2,0,1,3,Xiaomi Mi 11,Android,154,4,761,32,322,42,Male,2,25795,35.2,20.6,2445,0
130074,0,0,56,0,0.159642018,20000,16,0,1,0,5,121,Samsung Galaxy S21,Android,388,6.6,2085,71,1150,45,Female,4,42983,20.3,6.5,8422,1
123780,0,0.910089337,48,0,0.74836316,9163,16,0,3,0,1,385,Samsung Galaxy S21,Android,102,3,890,38,548,28,Male,2,34719,26.9,12.4,37469,1
51488,0,0.025048245,56,0,0.008639309,4166,6,0,0,0,0,614,Google Pixel 5,Android,49,1.1,395,16,153,46,Female,1,76509,12.8,7.6,1508753,1
78687,0,0.028237741,48,0,0.169625927,5800,8,0,1,0,0,38,Samsung Galaxy S21,Android,522,11.2,2808,93,2328,24,Male,5,54482,6,4.7,3663,1
116330,0,0.372609475,39,1,0.250920568,3801,8,0,0,0,0,341,iPhone 12,iOS,75,1,435,13,223,43,Male,1,35305,21.2,12.2,9124,0
129200,0,0.56876642,45,1,0.35765163,4632,12,0,1,0,1,645,Google Pixel 5,Android,186,4.8,1494,53,949,20,Female,3,62313,13.9,7.5,143681,1
70504,0,0.345057194,45,0,0.797415782,6500,14,0,1,0,0,21,Samsung Galaxy S21,Android,93,2.6,681,37,302,45,Female,2,27647,32.8,12.8,2815,1
102224,0,0.532934132,22,0,0.394014963,400,2,0,0,0,0,242,Xiaomi Mi 11,Android,564,11.7,2764,81,2133,37,Female,5,50550,15.3,9.5,127550,0
12815,0,0.18797337,50,0,0.033911686,57000,9,0,2,0,3,455,iPhone 12,iOS,143,3.9,1160,24,398,45,Male,2,42606,17.2,7,7339,1
56579,0,0.909096182,46,0,0.408053813,11000,11,0,0,0,3,621,iPhone 12,iOS,218,5,1475,46,972,59,Female,3,71295,11.1,6,6908,1
120390,0,0.014110999,62,1,1.035991002,4000,20,0,2,0,0,303,iPhone 12,iOS,469,6,2290,67,1086,34,Female,4,78621,6.4,8.5,221766,0
90647,0,0.149516823,49,0,0.247725162,5384,13,0,0,0,0,596,OnePlus 9,Android,512,10.5,2538,82,1694,41,Male,5,47075,15.4,7.1,12657,1
57543,0,0.447123514,77,0,0.519296905,7850,13,0,2,0,0,595,Xiaomi Mi 11,Android,447,6.3,1959,63,1441,48,Male,4,52758,10.7,7.9,17769,1
23946,0,0.400828961,54,0,0.250876869,5416,7,0,1,0,0,69,iPhone 12,iOS,516,10.2,2932,98,1547,31,Male,5,30938,45.3,12,740,0
10207,0,0,73,0,1161,0,11,0,1,0,0,129,Xiaomi Mi 11,Android,125,2.5,678,34,465,31,Male,2,46224,21.4,10.3,425295,0
113589,0,0.109713288,61,0,0.01729827,10000,5,0,0,0,1,196,Google Pixel 5,Android,202,4.7,1512,49,659,45,Female,3,60180,9.9,11.6,24320,1
52709,0,0.019888447,79,0,0.009119607,2850,2,0,0,0,0,140,Google Pixel 5,Android,516,11.1,2429,91,1796,53,Male,5,35088,21.7,8.1,9142,0
55967,0,1.77161013,47,0,0.56853559,6616,13,0,1,0,1,444,iPhone 12,iOS,231,4,1664,48,724,29,Female,3,44500,6.3,1.8,549,1
19290,0,0.022366805,37,0,0.051206037,7420,8,0,0,0,1,283,iPhone 12,iOS,386,7.7,2114,72,1209,51,Male,4,55239,14.2,9.7,49941,1
38213,0,0,36,1,2.487929773,4100,8,0,4,0,0,312,iPhone 12,iOS,341,7.2,2397,68,1055,32,Female,4,39401,23.1,8.1,2997,0
102169,0,0.164394098,44,2,0.317248734,3750,6,0,1,0,0,535,OnePlus 9,Android,389,6.1,2087,67,1383,30,Male,4,39133,19.1,7.3,13351,0
32487,0,0.9999999,67,0,1795,,3,0,1,0,0,665,Xiaomi Mi 11,Android,555,10.3,2568,83,2003,52,Male,5,50663,13.4,8.4,18092,1
67418,0,0.81920904,26,0,56,,1,0,0,0,,277,Xiaomi Mi 11,Android,269,5.9,1666,42,629,32,Female,3,61133,10.4,5.2,7875,1
6331,0,0.035306787,42,0,1225,,4,0,1,0,0,61,Xiaomi Mi 11,Android,522,11.9,2798,85,1663,28,Female,5,23854,38.4,16.9,3967,0
144829,0,0.620004524,57,0,0.632508251,6059,9,0,2,0,0,319,OnePlus 9,Android,408,6.6,2026,63,1076,47,Female,4,43531,19.6,8.6,6455,1
35757,0,0.808104215,61,1,1.879450344,1600,12,0,2,0,0,52,Xiaomi Mi 11,Android,245,5.9,1243,52,885,29,Male,3,39772,15.6,4,2193,0
87095,0,0,57,0,0.156227502,4166,3,0,1,0,0,153,Google Pixel 5,Android,120,2,741,38,396,56,Female,2,40854,18.4,9.8,20586,1
94939,0,0.030601342,60,0,0.116859946,14572,14,0,1,0,1,311,Samsung Galaxy S21,Android,230,4.2,1507,51,868,25,Female,3,43540,19.9,8.8,103203,1
38397,0,0.29304818,44,0,0.653266332,3581,5,0,1,0,0,544,Samsung Galaxy S21,Android,275,5.5,1616,48,656,55,Male,3,40281,20.6,11.2,12572,0
117850,0,0.135470264,68,0,2463,,10,0,2,0,0,567,Google Pixel 5,Android,116,3.9,1132,26,498,35,Female,2,52186,19.3,5.1,75314,1
98411,0,0.286239597,68,0,836,,8,0,1,0,0,389,Xiaomi Mi 11,Android,563,11.6,2968,92,2191,34,Female,5,51269,13.5,5.1,14380,1
141314,0,0.083806847,59,0,0.046651116,3000,4,0,0,0,0,548,iPhone 12,iOS,139,2.6,658,33,358,58,Female,2,29874,27.8,13.9,11875,0
22639,0,0.606786427,21,0,0.004862237,1850,2,0,0,0,1,622,Google Pixel 5,Android,64,1.8,351,15,274,56,Male,1,46353,18.3,11.3,46375,0
95133,0,0.00411755,58,0,0.127439812,13166,9,0,1,0,0,177,Xiaomi Mi 11,Android,255,5.4,1738,42,826,21,Male,3,38923,20.2,15.4,1856,1
6607,0,0.049802837,61,0,0.529720039,7250,10,0,2,0,0,362,OnePlus 9,Android,557,10.4,2900,97,1609,22,Male,5,45568,14.9,9.9,18693,1
64426,0,0.432983597,52,0,2227,,4,0,1,0,1,314,Xiaomi Mi 11,Android,130,3,820,21,308,49,Female,2,57171,9.9,3.1,1077,1
11608,0,0,66,0,0.065113668,3562,6,0,0,0,1,97,iPhone 12,iOS,550,9.5,2916,91,1946,20,Male,5,43350,16.6,5.1,6641,0
70124,0,0.860983904,64,0,1.005627156,5508,12,0,3,0,0,213,Samsung Galaxy S21,Android,133,3.4,714,38,445,25,Male,2,49167,16,10.3,9407,1
140893,0,0.541000777,59,0,3006,,17,0,1,0,0,137,Samsung Galaxy S21,Android,66,1.7,375,16,216,39,Male,1,46618,15.1,4.2,9169,1
128161,0,1.095808383,24,1,0.008360596,2750,2,0,0,0,0,6,Google Pixel 5,Android,99,2,940,35,564,31,Male,2,42306,20.5,11,78531,0
125527,0,0.014532791,57,0,0.008212749,2556,3,0,0,0,0,109,Xiaomi Mi 11,Android,187,5.5,1754,55,711,50,Female,3,52224,10.6,5.4,17382,1
137086,0,0.734474612,58,0,0.495186926,4466,8,0,1,0,0,547,OnePlus 9,Android,236,4.6,1750,45,971,21,Female,3,49991,12.6,3.3,10359,1
66165,0,0.039842505,71,0,0.020544142,1800,6,0,0,0,0,39,OnePlus 9,Android,473,6.4,2312,74,1400,40,Male,4,53152,7.7,3.1,2317,0
26138,0,0.56942821,66,0,0.838733239,19166,33,0,6,0,0,662,Xiaomi Mi 11,Android,138,3.1,947,29,545,48,Male,2,51569,12.8,7.6,49186,1
79482,0,0.88388676,38,0,0.41309324,6552,7,0,2,0,2,425,OnePlus 9,Android,201,5,1482,59,709,24,Male,3,40814,18.3,7.2,12851,1
77033,0,0.008795351,91,0,6,,4,0,0,0,,630,iPhone 12,iOS,461,6.3,1988,62,1004,21,Male,4,47113,10.7,2.9,4637,1
27449,0,0.016471165,67,0,734,,12,0,1,0,1,261,Xiaomi Mi 11,Android,64,1.3,490,14,151,43,Female,1,44750,13.3,3.5,418,1
48237,0,0.9999999,23,0,0.241099313,1600,1,0,0,0,0,426,Samsung Galaxy S21,Android,130,2.8,1062,24,579,37,Male,2,38521,23.2,4.3,2510,1
10551,1,0.909306201,66,0,0.417904204,4780,19,0,0,1,0,87,Samsung Galaxy S21,Android,151,2.4,1003,25,392,39,Male,2,42143,16.4,9.2,81226,1
44776,0,0.129270596,47,0,2189,,3,0,1,0,0,465,Xiaomi Mi 11,Android,68,1.3,583,10,281,26,Female,1,42439,21.6,7.6,18842,1
69715,0,0.771740542,72,0,0.643280632,7083,15,0,1,0,0,76,Xiaomi Mi 11,Android,229,5.7,1305,43,985,23,Female,3,41814,19.2,7.9,71156,1
130180,0,0.021724728,70,0,0.902346227,1576,8,0,1,0,0,471,Samsung Galaxy S21,Android,248,4.6,1396,52,883,40,Male,3,56189,10.4,7.1,9628,1
81985,0,0.004224894,47,0,0.299870013,10000,6,0,1,0,2,414,iPhone 12,iOS,270,5,1532,51,957,35,Male,3,48508,10.4,2,2018,1
112637,0,0.88109977,30,0,0.615912013,7000,16,0,2,0,0,457,iPhone 12,iOS,74,1.6,587,15,275,27,Female,1,45396,17.4,5.9,60708,1
83428,0,0.294850799,55,0,0.227106808,6300,5,0,1,0,5,285,Google Pixel 5,Android,411,6.9,1820,70,1024,43,Male,4,52553,15.2,7.7,361948,1
112099,0,0.037081832,53,0,88,,11,0,0,0,0,239,OnePlus 9,Android,64,1.7,585,13,107,53,Male,1,12630,59.5,17.7,3472,1
121611,0,0.9999999,70,0,0.001279898,12500,0,0,0,0,0,677,OnePlus 9,Android,141,3.8,689,38,576,34,Male,2,40281,20.6,11.2,12572,1
57533,0,0.179763227,51,1,0.325722274,2145,9,0,0,0,1,599,Samsung Galaxy S21,Android,114,3,1131,31,596,28,Male,2,49513,15.3,5.8,54079,0
29815,0,0.033866798,67,0,0.186232505,3500,5,0,0,0,0,653,Xiaomi Mi 11,Android,206,5.2,1632,47,694,30,Male,3,51600,14.1,5.3,13788,1
22712,0,0.000568797,93,0,0,,7,0,0,0,,672,Google Pixel 5,Android,468,7.3,1937,64,1209,22,Male,4,42794,17.9,7.2,23921,1
96390,0,0.75582928,31,0,0.226122221,7150,6,0,0,0,0,558,Samsung Galaxy S21,Android,198,4.2,1392,43,640,27,Male,3,35782,22,11.1,14392,1
30984,0,0.04389561,50,0,1965,0,4,0,1,0,2,372,Google Pixel 5,Android,561,10.6,2547,86,1823,22,Male,5,35275,18.6,13.1,6844,0
134354,0,0.177592896,53,0,0.18819848,6710,3,0,1,0,0,495,Samsung Galaxy S21,Android,107,2.5,1176,24,545,29,Female,2,34336,26.9,14.7,8026,1
27905,0,0,78,0,0.432311978,8974,20,0,3,0,0,624,OnePlus 9,Android,42,1.8,417,15,284,21,Male,1,46516,10.4,6.3,16557,1
49579,0,0.061768695,80,0,0.185953512,4000,4,0,0,0,0,45,Xiaomi Mi 11,Android,138,2.4,837,21,572,56,Female,2,40179,10,1,964,1
